,METRO_ID,Metropolitan areas,VAR,Variables,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
3896,FIN,Finland,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,17.69,,
3897,FIN,Finland,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,17.77,,
3898,FIN,Finland,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,17.86,,
3899,FIN,Finland,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,17.94,,
3900,FRA,France,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,108.2,,
3901,FRA,France,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,108.95,,
3902,FRA,France,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,109.72,,
3903,FRA,France,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,110.49,,
3904,FRA,France,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,111.23,,
3905,FRA,France,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,112.07,,
3906,FRA,France,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,112.87,,
3907,FRA,France,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,113.6,,
3908,FRA,France,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,114.23,,
3909,FRA,France,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,114.83,,
3910,FRA,France,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,115.38,,
3911,FRA,France,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,115.95,,
3912,FRA,France,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,116.51,,
3913,FRA,France,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,117.03,,
3914,FRA,France,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,117.51,,
3915,DEU,Germany,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,230.14,,
3916,DEU,Germany,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,230.4,,
3917,DEU,Germany,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,230.91,,
3918,DEU,Germany,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,231.18,,
3919,DEU,Germany,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,231.15,,
3920,DEU,Germany,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,231.03,,
3921,DEU,Germany,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,230.86,,
3922,DEU,Germany,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,230.5,,
3923,DEU,Germany,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,230.23,,
3924,DEU,Germany,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,229.63,,
3925,DEU,Germany,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,229.06,,
3926,DEU,Germany,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,228.92,,
3927,DEU,Germany,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,229.18,,
3928,DEU,Germany,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,229.67,,
3929,DEU,Germany,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,226.16,,
3930,GRC,Greece,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,83.42,,
3931,GRC,Greece,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,83.63,,
3932,GRC,Greece,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,83.91,,
3933,GRC,Greece,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,84.2,,
3934,GRC,Greece,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,84.46,,
3935,GRC,Greece,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,84.79,,
3936,GRC,Greece,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,85.04,,
3937,GRC,Greece,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,85.4,,
3938,GRC,Greece,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,85.72,,
3939,GRC,Greece,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,86.08,,
3940,GRC,Greece,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,86.42,,
3941,GRC,Greece,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,86.45,,
3942,GRC,Greece,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,85.03,,
3943,GRC,Greece,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,84.56,,
3944,GRC,Greece,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,83.35,,
3945,HUN,Hungary,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,109.87,,
3946,HUN,Hungary,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,109.65,,
3947,HUN,Hungary,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,109.37,,
3948,HUN,Hungary,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,109.02,,
3949,HUN,Hungary,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,108.75,,
3950,HUN,Hungary,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,108.54,,
3951,HUN,Hungary,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,108.32,,
3952,HUN,Hungary,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,108.2,,
3953,HUN,Hungary,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,107.98,,
3954,HUN,Hungary,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,107.83,,
3955,HUN,Hungary,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,107.65,,
3956,HUN,Hungary,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,107.34,,
3957,HUN,Hungary,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,106.76,,
3958,HUN,Hungary,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,106.51,,
3959,HUN,Hungary,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,106.18,,
3960,IRL,Ireland,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,55.23,,
3961,IRL,Ireland,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,56.04,,
3962,IRL,Ireland,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,57.02,,
3963,IRL,Ireland,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,57.96,,
3964,IRL,Ireland,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,58.91,,
3965,IRL,Ireland,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,60.12,,
3966,IRL,Ireland,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,61.53,,
3967,IRL,Ireland,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,63.46,,
3968,IRL,Ireland,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,65.18,,
3969,IRL,Ireland,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,66.11,,
3970,IRL,Ireland,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,66.52,,
3971,IRL,Ireland,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,66.83,,
3972,IRL,Ireland,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,67.0,,
3973,IRL,Ireland,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,67.13,,
3974,IRL,Ireland,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,67.34,,
3975,ITA,Italy,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,192.89,,
3976,ITA,Italy,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,193.02,,
3977,ITA,Italy,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,193.1,,
3978,ITA,Italy,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,193.59,,
3979,ITA,Italy,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,194.83,,
3980,ITA,Italy,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,196.11,,
3981,ITA,Italy,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,196.75,,
3982,ITA,Italy,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,197.29,,
3983,ITA,Italy,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,198.75,,
3984,ITA,Italy,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,199.92,,
3985,ITA,Italy,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,200.57,,
3986,ITA,Italy,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,201.16,,
3987,ITA,Italy,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,201.26,,
3988,ITA,Italy,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,202.25,,
3989,ITA,Italy,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,205.96,,
3990,JPN,Japan,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,339.8,,
3991,JPN,Japan,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,340.78,,
3992,JPN,Japan,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,341.16,,
3993,JPN,Japan,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,341.66,,
3994,JPN,Japan,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,341.84,,
3995,JPN,Japan,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,342.06,,
3996,JPN,Japan,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,342.06,,
3997,JPN,Japan,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,342.06,,
3998,JPN,Japan,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,341.84,,
3999,JPN,Japan,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,341.37,,
4000,JPN,Japan,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,342.82,,
4001,JPN,Japan,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,342.13,,
4002,JPN,Japan,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,341.39,,
4003,JPN,Japan,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,340.79,,
4004,JPN,Japan,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,340.22,,
4005,KOR,Korea,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,472.63,,
4006,KOR,Korea,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,476.14,,
4007,KOR,Korea,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,478.8,,
4008,KOR,Korea,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,481.19,,
4009,KOR,Korea,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,483.0,,
4010,KOR,Korea,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,483.99,,
4011,KOR,Korea,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,486.34,,
4012,KOR,Korea,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,488.61,,
4013,KOR,Korea,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,492.14,,
4014,KOR,Korea,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,494.49,,
4015,KOR,Korea,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,496.78,,
4016,KOR,Korea,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,500.49,,
4017,KOR,Korea,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,502.75,,
4018,KOR,Korea,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,504.92,,
4019,KOR,Korea,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,506.97,,
4020,MEX,Mexico,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,49.76,,
4021,MEX,Mexico,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,50.33,,
4022,MEX,Mexico,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,50.91,,
4023,MEX,Mexico,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,51.5,,
4024,MEX,Mexico,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,52.1,,
4025,MEX,Mexico,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,52.71,,
4026,MEX,Mexico,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,53.6,,
4027,MEX,Mexico,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,54.51,,
4028,MEX,Mexico,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,55.43,,
4029,MEX,Mexico,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,56.37,,
4030,MEX,Mexico,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,57.34,,
4031,MEX,Mexico,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,59.04,,
4032,MEX,Mexico,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,59.74,,
4033,MEX,Mexico,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,60.43,,
4034,MEX,Mexico,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,61.1,,
4035,ESP,Spain,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,80.66,,
4036,ESP,Spain,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,81.05,,
4037,ESP,Spain,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,81.78,,
4038,ESP,Spain,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,83.36,,
4039,ESP,Spain,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,84.8,,
4040,ESP,Spain,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,86.29,,
4041,ESP,Spain,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,87.71,,
4042,ESP,Spain,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,89.26,,
4043,ESP,Spain,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,91.02,,
4044,ESP,Spain,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,92.15,,
4045,ESP,Spain,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,92.65,,
4046,ESP,Spain,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,93.01,,
4047,ESP,Spain,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,93.31,,
4048,ESP,Spain,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,93.13,,
4049,ESP,Spain,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,92.7,,
4050,CHE,Switzerland,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,179.13,,
4051,CHE,Switzerland,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,180.12,,
4052,CHE,Switzerland,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,181.41,,
4053,CHE,Switzerland,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,182.87,,
4054,CHE,Switzerland,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,184.12,,
4055,CHE,Switzerland,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,185.4,,
4056,CHE,Switzerland,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,186.5,,
4057,CHE,Switzerland,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,187.74,,
4058,CHE,Switzerland,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,189.86,,
4059,CHE,Switzerland,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,192.57,,
4060,CHE,Switzerland,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,194.67,,
4061,CHE,Switzerland,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,196.77,,
4062,CHE,Switzerland,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,198.89,,
4063,CHE,Switzerland,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,201.0,,
4064,CHE,Switzerland,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,203.51,,
4065,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,468.33,,
4066,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,471.97,,
4067,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,475.46,,
4068,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,479.31,,
4069,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,481.24,,
4070,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,482.65,,
4071,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,483.5,,
4072,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,484.59,,
4073,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,486.0,,
4074,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,488.38,,
4075,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,491.02,,
4076,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,493.41,,
4077,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,496.18,,
4078,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,497.64,,
4079,NLD,The Netherlands,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,499.12,,
4080,NOR,Norway,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,14.62,,
4081,NOR,Norway,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,14.71,,
4082,NOR,Norway,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,14.77,,
4083,NOR,Norway,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,14.86,,
4084,NOR,Norway,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,15.04,,
4085,NOR,Norway,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,15.14,,
4086,NOR,Norway,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,15.25,,
4087,NOR,Norway,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,15.38,,
4088,NOR,Norway,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,15.51,,
4089,NOR,Norway,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,15.71,,
4090,NOR,Norway,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,15.9,,
4091,NOR,Norway,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,16.11,,
4092,NOR,Norway,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,16.39,,
4093,NOR,Norway,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,16.6,,
4094,NOR,Norway,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,16.79,,
4095,POL,Poland,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,122.37,,
4096,POL,Poland,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,122.34,,
4097,POL,Poland,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,122.3,,
4098,POL,Poland,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,122.23,,
4099,POL,Poland,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,122.14,,
4100,POL,Poland,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,122.09,,
4101,POL,Poland,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,122.03,,
4102,POL,Poland,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,121.93,,
4103,POL,Poland,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,121.9,,
4104,POL,Poland,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,121.96,,
4105,POL,Poland,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,122.07,,
4106,POL,Poland,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,123.22,,
4107,POL,Poland,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,123.25,,
4108,POL,Poland,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,123.24,,
4109,POL,Poland,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,121.59,,
4110,PRT,Portugal,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,111.25,,
4111,PRT,Portugal,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,112.4,,
4112,PRT,Portugal,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,113.05,,
4113,PRT,Portugal,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,113.59,,
4114,PRT,Portugal,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,113.84,,
4115,PRT,Portugal,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,113.93,,
4116,PRT,Portugal,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,114.11,,
4117,PRT,Portugal,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,114.34,,
4118,PRT,Portugal,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,114.6,,
4119,PRT,Portugal,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,114.7,,
4120,PRT,Portugal,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,114.66,,
4121,PRT,Portugal,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,114.66,,
4122,PRT,Portugal,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,114.33,,
4123,PRT,Portugal,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,113.73,,
4124,PRT,Portugal,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,113.08,,
4125,SWE,Sweden,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,21.6,,
4126,SWE,Sweden,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,21.65,,
4127,SWE,Sweden,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,21.71,,
4128,SWE,Sweden,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,21.79,,
4129,SWE,Sweden,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,21.87,,
4130,SWE,Sweden,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,21.96,,
4131,SWE,Sweden,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,22.05,,
4132,SWE,Sweden,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,22.21,,
4133,SWE,Sweden,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,22.38,,
4134,SWE,Sweden,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,22.56,,
4135,SWE,Sweden,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,22.76,,
4136,SWE,Sweden,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,22.95,,
4137,SWE,Sweden,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,23.28,,
