CAQUETA	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CAQUETA	GUAINIA	68	6105	24.02	61	3326	2664
CAQUETA	GUAVIARE	136	21894	38.78	573	11132	9924
CAQUETA	HUILA	1845	311476	39.18	4118	185484	119706
CAQUETA	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CAQUETA	MAGDALENA	2152	222121	24.43	1934	132063	86102
CAQUETA	META	1609	307243	45.43	4525	191489	109676
CAQUETA	NARI?O	2875	399043	36.72	6779	251047	136283
CAQUETA	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CAQUETA	PUTUMAYO	522	70090	32.94	1160	44643	23505
CAQUETA	QUINDIO	1068	188424	41.32	2539	110708	73393
CAQUETA	RISARALDA	1740	314673	41.38	5034	171230	136208
CAQUETA	SAN ANDRES	108	9676	20.20	36	5275	4313
CAQUETA	SANTANDER	4064	714669	43.67	10430	389598	310555
CAQUETA	SUCRE	1633	227394	34.36	2449	137817	84887
CAQUETA	TOLIMA	2483	416428	39.99	6161	243150	164061
CAQUETA	VALLE	7928	1228878	36.12	14529	633329	574237
CAQUETA	VAUPES	57	4962	23.74	41	3796	1067
CAQUETA	VICHADA	122	12371	26.24	160	6139	5977
CASANARE	AMAZONAS	110	11714	26.15	114	6524	4994
CASANARE	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CASANARE	ARAUCA	423	61088	34.58	1523	30274	28653
CASANARE	ATLANTICO	4112	430989	24.10	2132	258121	168300
CASANARE	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CASANARE	BOLIVAR	3577	350488	23.33	2623	208019	137307
CASANARE	BOYACA	2259	387666	41.74	7546	188840	188170
CASANARE	CALDAS	1837	325680	41.82	6449	180366	135540
CASANARE	CAQUETA	668	85490	30.41	1214	44282	39197
CASANARE	CAUCA	2419	361577	38.98	7372	235219	113776
CASANARE	CESAR	1779	243022	32.53	3298	120595	117446
CASANARE	CHOCO	883	97649	32.87	2104	75257	19095
CASANARE	CONSULADOS	1372	82996	13.85	158	44801	37955
CASANARE	CORDOBA	2858	378979	31.65	4444	225223	145611
CASANARE	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CASANARE	GUAINIA	68	6105	24.02	61	3326	2664
CASANARE	GUAVIARE	136	21894	38.78	573	11132	9924
CASANARE	HUILA	1845	311476	39.18	4118	185484	119706
CASANARE	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CASANARE	MAGDALENA	2152	222121	24.43	1934	132063	86102
CASANARE	META	1609	307243	45.43	4525	191489	109676
CASANARE	NARI?O	2875	399043	36.72	6779	251047	136283
CASANARE	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CASANARE	PUTUMAYO	522	70090	32.94	1160	44643	23505
CASANARE	QUINDIO	1068	188424	41.32	2539	110708	73393
CASANARE	RISARALDA	1740	314673	41.38	5034	171230	136208
CASANARE	SAN ANDRES	108	9676	20.20	36	5275	4313
CASANARE	SANTANDER	4064	714669	43.67	10430	389598	310555
CASANARE	SUCRE	1633	227394	34.36	2449	137817	84887
CASANARE	TOLIMA	2483	416428	39.99	6161	243150	164061
CASANARE	VALLE	7928	1228878	36.12	14529	633329	574237
CASANARE	VAUPES	57	4962	23.74	41	3796	1067
CASANARE	VICHADA	122	12371	26.24	160	6139	5977
CAUCA	AMAZONAS	110	11714	26.15	114	6524	4994
CAUCA	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CAUCA	ARAUCA	423	61088	34.58	1523	30274	28653
CAUCA	ATLANTICO	4112	430989	24.10	2132	258121	168300
CAUCA	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CAUCA	BOLIVAR	3577	350488	23.33	2623	208019	137307
CAUCA	BOYACA	2259	387666	41.74	7546	188840	188170
CAUCA	CALDAS	1837	325680	41.82	6449	180366	135540
CAUCA	CAQUETA	668	85490	30.41	1214	44282	39197
CAUCA	CASANARE	677	128914	48.98	2799	89054	36118
CAUCA	CESAR	1779	243022	32.53	3298	120595	117446
CAUCA	CHOCO	883	97649	32.87	2104	75257	19095
CAUCA	CONSULADOS	1372	82996	13.85	158	44801	37955
CAUCA	CORDOBA	2858	378979	31.65	4444	225223	145611
CAUCA	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CAUCA	GUAINIA	68	6105	24.02	61	3326	2664
CAUCA	GUAVIARE	136	21894	38.78	573	11132	9924
CAUCA	HUILA	1845	311476	39.18	4118	185484	119706
CAUCA	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CAUCA	MAGDALENA	2152	222121	24.43	1934	132063	86102
CAUCA	META	1609	307243	45.43	4525	191489	109676
CAUCA	NARI?O	2875	399043	36.72	6779	251047	136283
CAUCA	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CAUCA	PUTUMAYO	522	70090	32.94	1160	44643	23505
CAUCA	QUINDIO	1068	188424	41.32	2539	110708	73393
CAUCA	RISARALDA	1740	314673	41.38	5034	171230	136208
CAUCA	SAN ANDRES	108	9676	20.20	36	5275	4313
CAUCA	SANTANDER	4064	714669	43.67	10430	389598	310555
CAUCA	SUCRE	1633	227394	34.36	2449	137817	84887
CAUCA	TOLIMA	2483	416428	39.99	6161	243150	164061
CAUCA	VALLE	7928	1228878	36.12	14529	633329	574237
CAUCA	VAUPES	57	4962	23.74	41	3796	1067
CAUCA	VICHADA	122	12371	26.24	160	6139	5977
CESAR	AMAZONAS	110	11714	26.15	114	6524	4994
CESAR	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CESAR	ARAUCA	423	61088	34.58	1523	30274	28653
CESAR	ATLANTICO	4112	430989	24.10	2132	258121	168300
CESAR	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CESAR	BOLIVAR	3577	350488	23.33	2623	208019	137307
